종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,연도,분기
DB,KOSPI,,724,9,1.26,715,743,715,343187,248666725,145649927492,201173933,2020,Q1
DB,KOSPI,,750,1,0.13,749,762,746,598929,450112181,150880449750,201173933,2020,Q2
DB,KOSPI,,703,-6,-0.85,711,711,699,178030,125270514,141425274899,201173933,2020,Q3
DB,KOSPI,,723,-12,-1.63,735,740,718,915149,663836512,145448753559,201173933,2020,Q4
DB,KOSPI,,873,3,0.34,886,886,869,860105,751973041,175624843509,201173933,2021,Q1
DB,KOSPI,,1055,45,4.46,1045,1080,1015,5723415,5982360260,212238499315,201173933,2021,Q2
DB,KOSPI,,1060,5,0.47,1045,1070,1045,715389,755336625,213244368980,201173933,2021,Q3
DB,KOSPI,,952,31,3.37,911,957,904,724032,673549075,191517584216,201173933,2021,Q4
DB,KOSPI,,863,6,0.7,850,865,850,224138,192901967,173613104179,201173933,2022,Q1
DB,KOSPI,,945,-7,-0.74,952,952,940,402687,380623139,190109366685,201173933,2022,Q2
DB,KOSPI,,789,-15,-1.87,801,802,788,224388,177790303,158726233137,201173933,2022,Q3
DB,KOSPI,,833,-1,-0.12,835,842,830,185930,155329035,167577886189,201173933,2022,Q4
DB,KOSPI,,1587,43,2.78,1593,1593,1526,2719394,4263630416,319263031671,201173933,2023,Q1
DB,KOSPI,,1748,-10,-0.57,1738,1758,1726,1812229,3252769210,351652034884,201173933,2023,Q2
DB,KOSPI,,1790,5,0.28,1785,1813,1770,632377,1134624059,360101340070,201173933,2023,Q3
DB,KOSPI,,1770,27,1.55,1751,1780,1711,866104,1514198519,356077861410,201173933,2023,Q4
DB,KOSPI,,1563,-5,-0.32,1568,1580,1563,222244,348475782,314434857279,201173933,2024,Q1
DB,KOSPI,,1363,-5,-0.37,1381,1381,1355,429023,583705822,274200070679,201173933,2024,Q2
DB,KOSPI,,1284,19,1.5,1265,1294,1257,650738,832064398,258307329972,201173933,2024,Q3
DB,KOSPI,,1400,-35,-2.44,1434,1449,1395,267369,378669504,281643506200,201173933,2024,Q4
DB금융투자,KOSPI,,3505,-35,-0.99,3480,3550,3470,41936,146559510,148774593445,42446389,2020,Q1
DB금융투자,KOSPI,,3435,40,1.18,3410,3450,3385,129060,442577025,145803346215,42446389,2020,Q2
DB금융투자,KOSPI,,3670,20,0.55,3670,3695,3640,121734,445698840,155778247630,42446389,2020,Q3
DB금융투자,KOSPI,,4730,90,1.94,4640,4740,4625,166181,781371710,200771419970,42446389,2020,Q4
DB금융투자,KOSPI,,5730,0,0.0,5840,5860,5650,243318,1392563980,243217808970,42446389,2021,Q1
DB금융투자,KOSPI,,7220,50,0.7,7170,7300,7120,180173,1301875710,306462928580,42446389,2021,Q2
DB금융투자,KOSPI,,6800,50,0.74,6750,6820,6720,76985,521831190,288635445200,42446389,2021,Q3
DB금융투자,KOSPI,,6630,110,1.69,6500,6630,6410,116719,763557710,281419559070,42446389,2021,Q4
DB금융투자,KOSPI,,6230,-20,-0.32,6170,6260,6150,23029,143321810,264441003470,42446389,2022,Q1
DB금융투자,KOSPI,,5850,-20,-0.34,5890,5900,5830,19846,116252850,248311375650,42446389,2022,Q2
DB금융투자,KOSPI,,4940,-40,-0.8,4990,4995,4935,41237,204326895,209685161660,42446389,2022,Q3
DB금융투자,KOSPI,,4650,85,1.86,4595,4665,4565,146056,675973205,197375708850,42446389,2022,Q4
DB금융투자,KOSPI,,4175,-10,-0.24,4195,4230,4170,28404,118938885,177213674075,42446389,2023,Q1
DB금융투자,KOSPI,,4170,-10,-0.24,4180,4200,4165,6885,28818595,177001442130,42446389,2023,Q2
DB금융투자,KOSPI,,4095,25,0.61,4095,4095,4060,16793,68523215,173817962955,42446389,2023,Q3
DB금융투자,KOSPI,,3955,0,0.0,3935,3965,3915,19204,75608125,167875468495,42446389,2023,Q4
DB금융투자,KOSPI,,4475,15,0.34,4460,4540,4430,40236,179785665,189947590775,42446389,2024,Q1
DB금융투자,KOSPI,,4150,20,0.48,4180,4180,4120,33133,137304585,176152514350,42446389,2024,Q2
DB금융투자,KOSPI,,4935,210,4.44,4780,4935,4725,92765,448623320,209472929715,42446389,2024,Q3
DB금융투자,KOSPI,,5230,70,1.36,5160,5240,5140,37305,193917820,221994614470,42446389,2024,Q4
DB손해보험,KOSPI,,41600,-1700,-3.93,43400,43900,41600,338382,14198013550,2945280000000,70800000,2020,Q1
DB손해보험,KOSPI,,44100,700,1.61,43700,44650,43600,477272,21036337950,3122280000000,70800000,2020,Q2
DB손해보험,KOSPI,,45100,1450,3.32,43700,45100,43700,170612,7629179750,3193080000000,70800000,2020,Q3
DB손해보험,KOSPI,,44150,150,0.34,44450,44650,44000,205166,9073005450,3125820000000,70800000,2020,Q4
DB손해보험,KOSPI,,42050,650,1.57,41400,42200,41200,346730,14503935050,2977140000000,70800000,2021,Q1
DB손해보험,KOSPI,,51300,600,1.18,50900,51400,50100,96454,4928111600,3632040000000,70800000,2021,Q2
DB손해보험,KOSPI,,58800,100,0.17,57900,59200,57800,83277,4886401400,4163040000000,70800000,2021,Q3
DB손해보험,KOSPI,,53600,-200,-0.37,53800,54400,53200,147277,7921471400,3794880000000,70800000,2021,Q4
DB손해보험,KOSPI,,58700,-3100,-5.02,62600,62700,58200,363251,21595346000,4155960000000,70800000,2022,Q1
DB손해보험,KOSPI,,65000,0,0.0,64100,65200,63600,175242,11317169200,4602000000000,70800000,2022,Q2
DB손해보험,KOSPI,,59300,-400,-0.67,59000,59900,58900,140256,8332555900,4198440000000,70800000,2022,Q3
DB손해보험,KOSPI,,62300,200,0.32,61700,62500,61200,79535,4937044600,4410840000000,70800000,2022,Q4
DB손해보험,KOSPI,,77800,800,1.04,77000,78900,77000,242343,18897715500,5508240000000,70800000,2023,Q1
DB손해보험,KOSPI,,75600,1600,2.16,75500,77300,74300,172552,13091587300,5352480000000,70800000,2023,Q2
DB손해보험,KOSPI,,82400,700,0.86,81700,83300,81700,112588,9299345704,5833920000000,70800000,2023,Q3
DB손해보험,KOSPI,,82000,-1700,-2.03,82900,83600,82000,60979,5030018900,5805600000000,70800000,2023,Q4
DB손해보험,KOSPI,,99100,300,0.3,98600,100700,98100,159187,15746728300,7016280000000,70800000,2024,Q1
DB손해보험,KOSPI,,105400,1900,1.84,105300,106200,101500,104294,10912784800,7462320000000,70800000,2024,Q2
DB손해보험,KOSPI,,117900,1900,1.64,115500,118900,115500,90321,10621662600,8347320000000,70800000,2024,Q3
DB손해보험,KOSPI,,109300,100,0.09,110600,111000,108500,145148,15912683300,7738440000000,70800000,2024,Q4
DB하이텍,KOSPI,,25650,1850,7.77,24200,25650,23900,1068640,26658982650,1138823782200,44398588,2020,Q1
DB하이텍,KOSPI,,30700,2100,7.34,29050,30700,29000,1688404,50934889500,1363036651600,44398588,2020,Q2
DB하이텍,KOSPI,,34850,-700,-1.97,35650,35700,34400,933166,32556350950,1547290791800,44398588,2020,Q3
DB하이텍,KOSPI,,35800,350,0.99,35750,36350,35600,507254,18211220350,1589469450400,44398588,2020,Q4
DB하이텍,KOSPI,,56400,0,0.0,58100,58500,55900,721747,41254780700,2504080363200,44398588,2021,Q1
DB하이텍,KOSPI,,52100,500,0.97,51900,52500,51400,468216,24361980200,2313166434800,44398588,2021,Q2
DB하이텍,KOSPI,,60200,400,0.67,59800,60300,59400,430240,25776010800,2672794997600,44398588,2021,Q3
DB하이텍,KOSPI,,68100,1100,1.64,67900,69000,66300,1579832,107029755200,3023543842800,44398588,2021,Q4
DB하이텍,KOSPI,,69900,500,0.72,69000,70200,68500,603907,41897061700,3103461301200,44398588,2022,Q1
DB하이텍,KOSPI,,68600,-100,-0.15,68700,69000,67500,386691,26385557600,3045743136800,44398588,2022,Q2
DB하이텍,KOSPI,,44550,-1950,-4.19,45700,46050,44550,698362,31571304300,1977957095400,44398588,2022,Q3
DB하이텍,KOSPI,,46050,1450,3.25,45800,46250,45500,649362,29806410050,2044554977400,44398588,2022,Q4
DB하이텍,KOSPI,,44750,-550,-1.21,45400,45700,44200,480992,21627616800,1986836813000,44398588,2023,Q1
DB하이텍,KOSPI,,60700,300,0.5,60000,60800,59200,606015,36795435100,2694994291600,44398588,2023,Q2
DB하이텍,KOSPI,,54700,1200,2.24,53500,55200,53100,462071,25204657700,2428602763600,44398588,2023,Q3
DB하이텍,KOSPI,,59600,-2300,-3.72,61400,61500,59500,345231,20768973400,2646155844800,44398588,2023,Q4
DB하이텍,KOSPI,,47950,1550,3.34,46850,48250,46750,412891,19600432550,2128912294600,44398588,2024,Q1
DB하이텍,KOSPI,,41650,1100,2.71,40600,42150,40600,358205,14862907200,1849201190200,44398588,2024,Q2
DB하이텍,KOSPI,,40500,-250,-0.61,41200,41200,40400,195939,7964201350,1798142814000,44398588,2024,Q3
DB하이텍,KOSPI,,30250,-1150,-3.66,31350,31700,30150,218442,6695096400,1343057287000,44398588,2024,Q4
DGB금융지주,KOSPI,,5410,-200,-3.57,5620,5650,5360,2090708,11439710660,915078956530,169145833,2020,Q1
DGB금융지주,KOSPI,,5420,160,3.04,5310,5420,5290,1185328,6377541990,916770414860,169145833,2020,Q2
DGB금융지주,KOSPI,,5390,100,1.89,5260,5390,5260,655231,3511086700,911696039870,169145833,2020,Q3
DGB금융지주,KOSPI,,7420,120,1.64,7370,7480,7340,584815,4329246250,1255062080860,169145833,2020,Q4
DGB금융지주,KOSPI,,7100,30,0.42,7110,7180,7100,749799,5337814770,1200935414300,169145833,2021,Q1
DGB금융지주,KOSPI,,9390,-70,-0.74,9420,9490,9380,309690,2920704960,1588279371870,169145833,2021,Q2
DGB금융지주,KOSPI,,9250,150,1.65,9100,9300,9100,334996,3086968340,1564598955250,169145833,2021,Q3
DGB금융지주,KOSPI,,9060,110,1.23,8960,9080,8800,506204,4539991620,1532461246980,169145833,2021,Q4
DGB금융지주,KOSPI,,9070,-410,-4.32,9210,9220,9020,1084498,9838408620,1534152705310,169145833,2022,Q1
DGB금융지주,KOSPI,,8680,0,0.0,8700,8720,8640,330764,2868805240,1468185830440,169145833,2022,Q2
DGB금융지주,KOSPI,,7360,-90,-1.21,7420,7450,7350,520519,3845350660,1244913330880,169145833,2022,Q3
DGB금융지주,KOSPI,,7990,70,0.88,7920,7990,7870,763402,6062270170,1351475205670,169145833,2022,Q4
DGB금융지주,KOSPI,,7790,-110,-1.39,7900,7920,7780,379189,2965105700,1317646039070,169145833,2023,Q1
DGB금융지주,KOSPI,,7010,0,0.0,7050,7050,6970,271244,1899502090,1185712289330,169145833,2023,Q2
DGB금융지주,KOSPI,,7440,-60,-0.8,7460,7500,7430,162308,1210256360,1258444997520,169145833,2023,Q3
DGB금융지주,KOSPI,,8480,-20,-0.24,8500,8530,8450,279838,2377128490,1434356663840,169145833,2023,Q4
DGB금융지주,KOSPI,,8950,90,1.02,8940,8970,8800,857146,7644918190,1513855205350,169145833,2024,Q1
DGB금융지주,KOSPI,,8170,-70,-0.85,8210,8250,8150,335938,2748535410,1381921455610,169145833,2024,Q2
DGB금융지주,KOSPI,,8390,10,0.12,8410,8410,8230,338373,2818327280,1419133538870,169145833,2024,Q3
DGB금융지주,KOSPI,,8970,100,1.13,8950,9030,8810,813266,7281537010,1517238122010,169145833,2024,Q4
DRB동일,KOSPI,,4475,75,1.7,4325,4570,4310,6864,30283475,89186750000,19930000,2020,Q1
DRB동일,KOSPI,,7580,430,6.01,7200,7970,7150,1133909,8599816250,151069400000,19930000,2020,Q2
DRB동일,KOSPI,,8650,120,1.41,8500,9800,8400,1218965,11019356820,172394500000,19930000,2020,Q3
DRB동일,KOSPI,,6860,20,0.29,6870,6910,6800,26551,181987380,136719800000,19930000,2020,Q4
DRB동일,KOSPI,,6930,-30,-0.43,6960,7040,6890,17303,120168840,138114900000,19930000,2021,Q1
DRB동일,KOSPI,,7880,700,9.75,7190,7880,7160,1019939,7796488200,157048400000,19930000,2021,Q2
DRB동일,KOSPI,,6500,0,0.0,6630,6630,6440,12586,81711780,129545000000,19930000,2021,Q3
DRB동일,KOSPI,,4845,60,1.25,4605,4850,4605,35880,169036975,96560850000,19930000,2021,Q4
DRB동일,KOSPI,,5050,75,1.51,4975,5090,4955,4744,23753870,100646500000,19930000,2022,Q1
DRB동일,KOSPI,,5680,60,1.07,5620,5700,5560,11274,63296860,113202400000,19930000,2022,Q2
DRB동일,KOSPI,,4610,0,0.0,4655,4825,4585,61147,285490970,91877300000,19930000,2022,Q3
DRB동일,KOSPI,,4500,115,2.62,4400,4500,4360,8814,38753790,89685000000,19930000,2022,Q4
DRB동일,KOSPI,,4530,-5,-0.11,4505,4590,4490,7198,32529195,90282900000,19930000,2023,Q1
DRB동일,KOSPI,,4980,10,0.2,4980,5090,4970,5711,28591280,99251400000,19930000,2023,Q2
DRB동일,KOSPI,,5220,-60,-1.14,5280,5280,5150,12462,65117940,104034600000,19930000,2023,Q3
DRB동일,KOSPI,,5590,-110,-1.93,5630,5680,5510,31524,175378650,111408700000,19930000,2023,Q4
DRB동일,KOSPI,,6320,-230,-3.51,6490,6620,6320,496006,3195409980,125957600000,19930000,2024,Q1
DRB동일,KOSPI,,5630,80,1.44,5550,5670,5360,67307,375640160,112205900000,19930000,2024,Q2
DRB동일,KOSPI,,4825,-40,-0.82,4865,4865,4790,20550,98972060,96162250000,19930000,2024,Q3
DRB동일,KOSPI,,4205,-170,-3.89,4335,4360,4205,47921,205235735,83805650000,19930000,2024,Q4
DSR,KOSPI,,3785,65,1.75,3710,3785,3570,67189,250923990,60560000000,16000000,2020,Q1
DSR,KOSPI,,3985,30,0.76,3955,4000,3935,48046,190588710,63760000000,16000000,2020,Q2
DSR,KOSPI,,3950,70,1.8,3905,3950,3880,22265,87304425,63200000000,16000000,2020,Q3
DSR,KOSPI,,5640,80,1.44,5570,5660,5470,90326,501784470,90240000000,16000000,2020,Q4
DSR,KOSPI,,5410,0,0.0,5460,5540,5330,93105,507108990,86560000000,16000000,2021,Q1
DSR,KOSPI,,6950,-30,-0.43,7040,7060,6860,131616,917173190,111200000000,16000000,2021,Q2
DSR,KOSPI,,6980,20,0.29,6970,7070,6900,254311,1771806030,111680000000,16000000,2021,Q3
DSR,KOSPI,,5160,150,2.99,4895,5200,4895,115751,584179570,82560000000,16000000,2021,Q4
DSR,KOSPI,,5710,210,3.82,5560,5730,5480,117152,658739500,91360000000,16000000,2022,Q1
DSR,KOSPI,,6760,-90,-1.31,6870,6910,6740,118901,811167920,108160000000,16000000,2022,Q2
DSR,KOSPI,,5530,-250,-4.33,5840,5840,5530,112887,633422700,88480000000,16000000,2022,Q3
DSR,KOSPI,,6420,50,0.78,6400,6440,6310,75307,480921470,102720000000,16000000,2022,Q4
DSR,KOSPI,,6000,240,4.17,5760,6010,5720,49167,288791280,96000000000,16000000,2023,Q1
DSR,KOSPI,,5040,40,0.8,4990,5040,4975,21390,107001305,80640000000,16000000,2023,Q2
DSR,KOSPI,,4650,20,0.43,4630,4665,4610,8658,40281180,74400000000,16000000,2023,Q3
DSR,KOSPI,,4405,55,1.26,4375,4435,4325,13351,58093275,70480000000,16000000,2023,Q4
DSR,KOSPI,,4350,-50,-1.14,4400,4400,4330,31889,139397225,69600000000,16000000,2024,Q1
DSR,KOSPI,,4500,285,6.76,4210,4690,4185,496742,2233396345,72000000000,16000000,2024,Q2
DSR,KOSPI,,4010,-5,-0.12,4030,4055,3980,10367,41406195,64160000000,16000000,2024,Q3
DSR,KOSPI,,3895,-20,-0.51,3880,3915,3850,7054,27419305,62320000000,16000000,2024,Q4
DSR제강,KOSPI,,3795,70,1.88,3720,3820,3705,48629,182964885,54648000000,14400000,2020,Q1
DSR제강,KOSPI,,3965,-5,-0.13,3950,4030,3950,91859,366470660,57096000000,14400000,2020,Q2
DSR제강,KOSPI,,4155,55,1.34,4100,4200,4100,39604,164675915,59832000000,14400000,2020,Q3
DSR제강,KOSPI,,4780,140,3.02,4605,4840,4595,197034,938332245,68832000000,14400000,2020,Q4
DSR제강,KOSPI,,5100,-110,-2.11,5320,5340,5060,186271,965490540,73440000000,14400000,2021,Q1
DSR제강,KOSPI,,6340,10,0.16,6290,6390,6250,92015,581996260,91296000000,14400000,2021,Q2
DSR제강,KOSPI,,6860,240,3.63,6750,6910,6740,505679,3454635330,98784000000,14400000,2021,Q3
DSR제강,KOSPI,,4400,100,2.33,4235,4450,4105,99923,431532475,63360000000,14400000,2021,Q4
DSR제강,KOSPI,,4640,95,2.09,4565,4650,4525,68066,313300385,66816000000,14400000,2022,Q1
DSR제강,KOSPI,,6060,-120,-1.94,6130,6160,6040,72023,438597490,87264000000,14400000,2022,Q2
DSR제강,KOSPI,,5070,-130,-2.5,5180,5180,4975,224611,1133277740,73008000000,14400000,2022,Q3
DSR제강,KOSPI,,5750,-20,-0.35,5770,5870,5720,174394,1007987660,82800000000,14400000,2022,Q4
DSR제강,KOSPI,,5870,160,2.8,5710,5890,5710,144953,843749880,84528000000,14400000,2023,Q1
DSR제강,KOSPI,,5030,145,2.97,4885,5030,4820,104912,511526160,72432000000,14400000,2023,Q2
DSR제강,KOSPI,,4595,-5,-0.11,4600,4675,4555,21983,101700705,66168000000,14400000,2023,Q3
DSR제강,KOSPI,,4240,-20,-0.47,4250,4250,4205,16177,68288065,61056000000,14400000,2023,Q4
DSR제강,KOSPI,,4190,10,0.24,4180,4195,4165,25403,106073970,60336000000,14400000,2024,Q1
DSR제강,KOSPI,,4925,755,18.11,4190,5080,4160,5841992,28029004805,70920000000,14400000,2024,Q2
DSR제강,KOSPI,,3980,-20,-0.5,3995,4065,3930,35763,141907635,57312000000,14400000,2024,Q3
DSR제강,KOSPI,,3330,-55,-1.62,3380,3380,3320,9423,31429965,47952000000,14400000,2024,Q4
E1,KOSPI,,40650,-50,-0.12,40700,40700,40100,4625,186316300,278859000000,6860000,2020,Q1
E1,KOSPI,,36700,1050,2.95,36150,37100,36150,16193,594057250,251762000000,6860000,2020,Q2
E1,KOSPI,,48200,150,0.31,47550,50100,47000,53773,2616322550,330652000000,6860000,2020,Q3
E1,KOSPI,,45900,50,0.11,45700,46150,45500,8584,392841850,314874000000,6860000,2020,Q4
E1,KOSPI,,40150,350,0.88,39900,40400,39900,7709,309769700,275429000000,6860000,2021,Q1
E1,KOSPI,,55800,600,1.09,55700,56400,54700,26884,1492755800,382788000000,6860000,2021,Q2
E1,KOSPI,,55700,200,0.36,55800,56300,55200,15150,841800300,382102000000,6860000,2021,Q3
E1,KOSPI,,45900,1250,2.8,44650,46050,44400,14756,670788100,314874000000,6860000,2021,Q4
E1,KOSPI,,47100,400,0.86,47250,47950,46800,19779,934847900,323106000000,6860000,2022,Q1
E1,KOSPI,,50400,100,0.2,50500,50800,49850,15316,770460200,345744000000,6860000,2022,Q2
E1,KOSPI,,46400,-650,-1.38,46950,46950,46050,5462,253163250,318304000000,6860000,2022,Q3
E1,KOSPI,,49350,0,0.0,49600,50400,48900,17011,839483950,338541000000,6860000,2022,Q4
E1,KOSPI,,49050,250,0.51,48700,49100,48450,11402,557050450,336483000000,6860000,2023,Q1
E1,KOSPI,,50500,-100,-0.2,50600,51500,49950,8817,444474450,346430000000,6860000,2023,Q2
E1,KOSPI,,56300,-1100,-1.92,57600,58000,56300,13034,742646700,386218000000,6860000,2023,Q3
E1,KOSPI,,61200,-300,-0.49,61800,61800,60500,8977,548743400,419832000000,6860000,2023,Q4
E1,KOSPI,,65600,-300,-0.46,65900,65900,65000,17748,1159395600,450016000000,6860000,2024,Q1
E1,KOSPI,,74300,2500,3.48,72500,84600,71600,333186,26274956400,509698000000,6860000,2024,Q2
E1,KOSPI,,75400,500,0.67,75100,75800,74400,6353,477673700,517244000000,6860000,2024,Q3
E1,KOSPI,,73400,-400,-0.54,74200,74200,72500,4974,363351900,503524000000,6860000,2024,Q4
GKL,KOSPI,,16850,50,0.3,16800,17250,16650,237274,4014731600,1042268039500,61855670,2020,Q1
GKL,KOSPI,,15000,100,0.67,14850,15050,14800,306406,4568472100,927835050000,61855670,2020,Q2
GKL,KOSPI,,12100,250,2.11,11800,12150,11800,300898,3605295450,748453607000,61855670,2020,Q3
GKL,KOSPI,,15950,750,4.93,15250,16000,15200,699198,10983945650,986597936500,61855670,2020,Q4
GKL,KOSPI,,16000,50,0.31,16100,16150,15850,415067,6634261750,989690720000,61855670,2021,Q1
GKL,KOSPI,,18550,-400,-2.11,19100,19150,18350,634622,11811502450,1147422678500,61855670,2021,Q2
GKL,KOSPI,,15650,50,0.32,15500,15850,15500,316936,4972474100,968041235500,61855670,2021,Q3
GKL,KOSPI,,11950,250,2.14,11550,12100,11550,430178,5109682400,739175256500,61855670,2021,Q4
GKL,KOSPI,,14700,100,0.68,14600,14750,14450,175966,2570967000,909278349000,61855670,2022,Q1
GKL,KOSPI,,15350,350,2.33,14900,15400,14850,220922,3346765900,949484534500,61855670,2022,Q2
GKL,KOSPI,,15800,-200,-1.25,15750,16100,15600,294750,4667043700,977319586000,61855670,2022,Q3
GKL,KOSPI,,17000,100,0.59,17000,17150,16800,260094,4418260300,1051546390000,61855670,2022,Q4
GKL,KOSPI,,20650,50,0.24,20700,21100,20350,493805,10212726800,1277319585500,61855670,2023,Q1
GKL,KOSPI,,19330,-200,-1.02,19530,19700,19150,152868,2961825130,1195670101100,61855670,2023,Q2
GKL,KOSPI,,16270,100,0.62,16070,16450,16030,357602,5818628900,1006391750900,61855670,2023,Q3
GKL,KOSPI,,13180,60,0.46,13130,13300,13110,131829,1739437240,815257730600,61855670,2023,Q4
GKL,KOSPI,,12320,-210,-1.68,12530,12640,12260,288588,3574597750,762061854400,61855670,2024,Q1
GKL,KOSPI,,13450,-30,-0.22,13640,13640,13340,99180,1332200720,831958761500,61855670,2024,Q2
GKL,KOSPI,,11330,150,1.34,11250,11330,11080,168650,1892824180,700824741100,61855670,2024,Q3
GKL,KOSPI,,11840,120,1.02,11790,11900,11570,136782,1610939380,732371132800,61855670,2024,Q4
GS,KOSPI,,40800,-450,-1.09,41100,41500,40400,187080,7647903700,3790947422400,92915378,2020,Q1
GS,KOSPI,,38650,950,2.52,38050,38850,38050,267626,10309845050,3591179359700,92915378,2020,Q2
GS,KOSPI,,32650,150,0.46,32550,32800,32400,213176,6949909350,3033687091700,92915378,2020,Q3
GS,KOSPI,,36700,1650,4.71,35500,36900,35450,520788,18959118800,3409994372600,92915378,2020,Q4
GS,KOSPI,,38500,-500,-1.28,39800,39850,38300,573951,22275497900,3577242053000,92915378,2021,Q1
GS,KOSPI,,48050,1950,4.23,46250,48550,46250,595903,28470822200,4464583912900,92915378,2021,Q2
GS,KOSPI,,42200,-300,-0.71,42050,42550,41850,155077,6542523150,3921028951600,92915378,2021,Q3
GS,KOSPI,,37900,400,1.07,37450,38100,37150,297533,11213212450,3521492826200,92915378,2021,Q4
GS,KOSPI,,41350,1350,3.38,40450,41750,40400,352161,14533612850,3842050880300,92915378,2022,Q1
GS,KOSPI,,45900,500,1.1,45450,46250,45200,392490,17979169200,4264815850200,92915378,2022,Q2
GS,KOSPI,,45650,-400,-0.87,45150,46200,45100,161269,7366949900,4241587005700,92915378,2022,Q3
GS,KOSPI,,47850,-750,-1.54,48600,49100,47750,165882,8011035700,4446000837300,92915378,2022,Q4
GS,KOSPI,,41350,700,1.72,40650,41550,40650,160687,6636692350,3842050880300,92915378,2023,Q1
GS,KOSPI,,38200,-300,-0.78,38700,38850,38150,200232,7676572400,3549367439600,92915378,2023,Q2
GS,KOSPI,,38000,450,1.2,37700,38450,37700,146203,5574332525,3530784364000,92915378,2023,Q3
GS,KOSPI,,40900,-400,-0.97,41250,41300,40900,121439,4989852400,3800238960200,92915378,2023,Q4
GS,KOSPI,,49050,1000,2.08,49000,50300,48450,206333,10224462750,4557499290900,92915378,2024,Q1
GS,KOSPI,,44450,850,1.95,43700,45500,43350,258857,11565442100,4130088552100,92915378,2024,Q2
GS,KOSPI,,45050,-100,-0.22,45150,45500,44350,108796,4885638450,4185837778900,92915378,2024,Q3
GS,KOSPI,,41950,150,0.36,41950,42150,41550,107272,4486927000,3897800107100,92915378,2024,Q4
GS건설,KOSPI,,26000,-250,-0.95,26100,26650,25650,500613,13057969250,2082542904000,80097804,2020,Q1
GS건설,KOSPI,,28700,150,0.53,28500,28850,28150,522907,14938555950,2298806974800,80097804,2020,Q2
GS건설,KOSPI,,25750,1050,4.25,24700,25850,24700,520847,13226552450,2062518453000,80097804,2020,Q3
GS건설,KOSPI,,31800,100,0.32,31750,32050,31200,399045,12607820650,2547110167200,80097804,2020,Q4
GS건설,KOSPI,,37000,650,1.79,37000,37200,36350,718560,26404061800,3155376243000,85280439,2021,Q1
GS건설,KOSPI,,44850,100,0.22,44900,45100,44350,615245,27545983350,3834265429800,85490868,2021,Q2
